design,comparison,point,ci95_low,ci95_high,p_two_sided,seeds_positive,n_seeds,loco_stable,loco_min,loco_max,passes_P1,family,lead,model,set,target,value,stage,n_units,partial_rho_n_metals,ci_excludes_zero,rho_chemotype_means,clears_familywise_bar,passes_L1_rule,p_bh_within_family,_src,reference,candidate,bca_low,bca_high,bootstrap_se,mde_80,block_macro,units_improved,loco_sign_stable,margin,passes_intervals,p_perm,p_registered,ci_task_low,ci_task_high,p_task_boot,ci_block_low,ci_block_high,p_block_boot,conservative_interval,n_extractants,n_blocks,passes_registered,rule,replicates,permutations,bootstrap_seed,endpoint,p_bh_within_lead_family,budget,p_bh_lead,praw,q_bh940
BQ,UNCERT_vs_MAXMIN_k12_sign_acc_strong,0.1199312384981663,0.0359139263628258,0.1698191769858089,0.0062,5.0,5,True,0.090586162664825,0.1359178476486737,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,0.0478886190175025,0.1763435419544785,0.0345246473744616,0.0966690126484925,0.1083281085185813,66.0,True,0.02,True,,,,,,,,,,,,,,,,,budget12_sign_acc_strong,0.0221428571428571,12.0,,0.0062,0.01815576323987539
BQ,MAXMIN_vs_RANDOM_k12_sign_acc_strong,-0.0901897133605038,-0.1551885783577279,0.0021255471098786,0.0574,0.0,5,True,-0.0987929576628814,-0.0386026710010206,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.1783372057768059,-0.0171789272411484,0.0428482631010819,0.1199751366830293,-0.0486085000562058,31.0,True,0.02,False,,,,,,,,,,,,,,,,,budget12_sign_acc_strong,0.1275,12.0,,0.0574,0.11480000000000001
BQ,AOPT_vs_RANDOM_k16_mae_all,-0.0143836869057552,-0.0767944165785778,0.0544101197262345,0.7816,3.0,5,False,-0.0197490371794299,0.0378692212151697,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,-0.1044753518158702,0.0446823988011778,0.0387995778536714,0.10863881799028,0.0309638894467273,56.0,False,0.02,False,,,,,,,,,,,,,,,,,budget16_mae_all,0.8589010989010989,16.0,,0.7816,0.8603091334894613
BQ,AOPT_vs_MAXMIN_k16_mae_all,0.008483277548033,-0.0522383366117301,0.0786844969574935,0.704,3.0,5,False,-0.0021153181886232,0.0580018816361408,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.0785751622828831,0.0668095962868744,0.0376146645705162,0.1053210607974454,0.0521276548162581,57.0,False,0.02,False,,,,,,,,,,,,,,,,,budget16_mae_all,0.8238910505836576,16.0,,0.704,0.812972972972973
BQ,UNCERT_vs_RANDOM_k16_mae_all,-0.0193535149632867,-0.0492515891909412,0.010833366070784,0.191,1.0,5,True,-0.0253061423212417,-0.0126256713333509,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0504796613821206,0.009587610829568,0.0149254007237652,0.0417911220265426,-0.0115467406772165,34.0,True,0.02,False,,,,,,,,,,,,,,,,,budget16_mae_all,0.3370588235294118,16.0,,0.191,0.30638225255972695
BQ,UNCERT_vs_MAXMIN_k16_mae_all,0.0035134494905015,-0.0418472614876712,0.0428752364416313,0.8282,2.0,5,False,-0.0039450218443379,0.0145038294571374,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0465321099551621,0.0398880232554294,0.021218372896235,0.059411444109458,0.0096170246923142,45.0,False,0.02,False,,,,,,,,,,,,,,,,,budget16_mae_all,0.8884697508896798,16.0,,0.8282,0.8958665132336019
BQ,MAXMIN_vs_RANDOM_k16_mae_all,-0.0228669644537882,-0.0431906488736254,0.0012648727450734,0.0578,0.0,5,True,-0.0271295007904884,-0.0167713018092396,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0449784659093416,-0.0010195015359474,0.0110169856926093,0.0308475599393061,-0.0211637653695308,25.0,True,0.02,False,,,,,,,,,,,,,,,,,budget16_mae_all,0.1275,16.0,,0.0578,0.11511016949152543
BQ,AOPT_vs_RANDOM_k16_sign_acc_strong,-0.0357146303971131,-0.1337314665285508,0.0810329968210239,0.7484,3.0,5,False,-0.0446520812753473,0.0488467620317122,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,-0.1777847533586242,0.0627285459702119,0.062828623919589,0.1759201469748492,0.0449987592796341,49.0,False,0.02,False,,,,,,,,,,,,,,,,,budget16_sign_acc_strong,0.8440601503759397,16.0,,0.7484,0.8415023923444975
BQ,AOPT_vs_MAXMIN_k16_sign_acc_strong,0.0264526490618127,-0.0672898465726461,0.1484626642418185,0.5694,3.0,5,True,0.0018332085757048,0.1023088001065145,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.1019288843784166,0.1235484455203501,0.0595773210543221,0.166816498952102,0.0966261189578806,45.0,True,0.02,False,,,,,,,,,,,,,,,,,budget16_sign_acc_strong,0.7472489082969432,16.0,,0.5694,0.7116074270557029
BQ,UNCERT_vs_RANDOM_k16_sign_acc_strong,-0.0013835307107483,-0.0579489144880703,0.0734342002423885,0.9248,4.0,5,False,-0.0094383997626279,0.0419421628748469,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.081082597340237,0.0585239586865921,0.0360097776575643,0.1008273774411801,0.0442913233847996,46.0,False,0.02,False,,,,,,,,,,,,,,,,,budget16_sign_acc_strong,0.9436734693877552,16.0,,0.9248,0.9573920704845815
BQ,UNCERT_vs_MAXMIN_k16_sign_acc_strong,0.0607837487481775,-0.0046258447407337,0.1537547171835413,0.0708,4.0,5,True,0.038739140738547,0.0954042009496492,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0134230553601085,0.1428516615629134,0.0409519924593951,0.1146655788863063,0.0959186830630461,38.0,True,0.02,False,,,,,,,,,,,,,,,,,budget16_sign_acc_strong,0.1499999999999999,16.0,,0.0708,0.13499391480730225
BQ,MAXMIN_vs_RANDOM_k16_sign_acc_strong,-0.0621672794589258,-0.1059708764960165,-0.0104144733250959,0.0182,0.0,5,True,-0.0686501372401833,-0.0458306011889248,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.1166712472366918,-0.0198070888816272,0.0235927442207711,0.0660596838181593,-0.0516273596782464,25.0,True,0.02,False,,,,,,,,,,,,,,,,,budget16_sign_acc_strong,0.0551515151515151,16.0,,0.0182,0.04537931034482759
BQ,AOPT_vs_RANDOM_k20_mae_all,0.0078194761932619,-0.0144858525277124,0.0314374711515509,0.4374,4.0,5,True,0.0043572285947223,0.0171145769743796,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,-0.0224068884284308,0.0262050544375395,0.0115337562331119,0.0322945174527134,0.0156253583918219,56.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_mae_all,0.6308653846153847,20.0,,0.4374,0.5924438040345822
BQ,AOPT_vs_MAXMIN_k20_mae_all,0.0146590244669062,-0.0087415123566471,0.0409180183308484,0.215,3.0,5,True,0.0080843042195938,0.0237809598182876,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.0125342301841476,0.0377513608423634,0.0125895977124691,0.0352508735949137,0.0227970142480839,59.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_mae_all,0.3706896551724138,20.0,,0.215,0.3357142857142857
BQ,UNCERT_vs_RANDOM_k20_mae_all,0.0006954734615542,-0.0363661367863825,0.0249912935042208,0.9544,3.0,5,False,-0.0089683801303782,0.0084597373890136,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0349337304545016,0.0259271001507569,0.0156580581194686,0.0438425627345122,-0.0007978443393413,43.0,False,0.02,False,,,,,,,,,,,,,,,,,budget20_mae_all,0.962013422818792,20.0,,0.9544,0.970926406926407
BQ,UNCERT_vs_MAXMIN_k20_mae_all,0.0075350217351986,-0.0371508538601873,0.0359756767597817,0.6628,3.0,5,False,-0.0017817565118579,0.0184715268681474,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0400040852161228,0.0347066911317439,0.0185840625800339,0.052035375224095,0.0063738115169206,43.0,False,0.02,False,,,,,,,,,,,,,,,,,budget20_mae_all,0.8082926829268292,20.0,,0.6628,0.7817214554579672
BQ,MAXMIN_vs_RANDOM_k20_mae_all,-0.0068395482736443,-0.0216799551624638,0.0080906657687381,0.3294,1.0,5,True,-0.0100117894791338,-0.0028221119064645,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0230494237101353,0.0068332735113958,0.0073233149345907,0.0205052818168541,-0.0071716558562619,32.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_mae_all,0.5201052631578947,20.0,,0.3294,0.4785718701700155
BQ,AOPT_vs_RANDOM_k20_sign_acc_strong,0.0083752571129599,-0.0515771051724293,0.0475813119821319,0.7028,4.0,5,False,-0.0060644188964797,0.0288802923663871,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,-0.0622825199016702,0.0435061197065825,0.025746773927154,0.0720909669960312,0.0130511329196512,65.0,False,0.02,False,,,,,,,,,,,,,,,,,budget20_sign_acc_strong,0.8238910505836576,20.0,,0.7028,0.812972972972973
BQ,AOPT_vs_MAXMIN_k20_sign_acc_strong,0.0323123492358053,-0.0331896127352693,0.080402760830253,0.3026,4.0,5,True,0.017562016661418,0.052501236249263,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.0359964124161187,0.0787330008484961,0.0290324101294569,0.0812907483624794,0.032656147227856,56.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_sign_acc_strong,0.492192513368984,20.0,,0.3026,0.4479433070866141
BQ,UNCERT_vs_RANDOM_k20_sign_acc_strong,0.0312210172391602,-0.0027401791754463,0.0771279260652283,0.071,5.0,5,True,0.0234394845020524,0.0472811081287673,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0097993522866455,0.0704252145834255,0.0207018426739423,0.0579651594870384,0.0562063038937765,73.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_sign_acc_strong,0.1499999999999999,20.0,,0.071,0.13510121457489876
BQ,UNCERT_vs_MAXMIN_k20_sign_acc_strong,0.0551581093620056,0.0039260830737267,0.1157734779249547,0.0346,5.0,5,True,0.0421212087970833,0.0710386585239699,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0010195818382995,0.110318550691484,0.0282444174376066,0.0790843688252986,0.0758113182019813,64.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_sign_acc_strong,0.0902608695652173,20.0,,0.0346,0.07743809523809524
BQ,MAXMIN_vs_RANDOM_k20_sign_acc_strong,-0.0239370921228454,-0.0540059089269854,0.0062370548535856,0.1066,1.0,5,True,-0.0288947149664685,-0.0135910263253405,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0616699255835106,0.0007499647812033,0.0148695352861783,0.0416346988012994,-0.0196050143082048,27.0,True,0.02,False,,,,,,,,,,,,,,,,,budget20_sign_acc_strong,0.2117880794701986,20.0,,0.1066,0.1865996275605214
BQ,AOPT_vs_RANDOM_k24_mae_all,-0.0165423603597746,-0.0551607802035991,0.0249707265170071,0.7282,4.0,5,False,-0.0223340469671991,0.0148799047354523,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,-0.0715161908032528,0.0197454835943816,0.0236120018567463,0.0661136051988897,0.0035885924386964,49.0,False,0.02,False,,,,,,,,,,,,,,,,,budget24_mae_all,0.8274999999999999,24.0,,0.7282,0.8257032569360675
BQ,AOPT_vs_MAXMIN_k24_mae_all,0.0049326703793905,-0.0431552909401718,0.0602685492529999,0.7774,4.0,5,False,-0.0034392499774075,0.0434831155606517,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.0627331827872231,0.0514814190044821,0.0296735103611869,0.0830858290113235,0.0281700842961531,55.0,False,0.02,False,,,,,,,,,,,,,,,,,budget24_mae_all,0.8574264705882353,24.0,,0.7774,0.8587027027027027
BQ,UNCERT_vs_RANDOM_k24_mae_all,0.0045714816207175,-0.0222422858117121,0.024708095328083,0.6978,4.0,5,False,-0.0016856296097051,0.0095373939802867,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0217888757944221,0.0250668173469792,0.0118006877946061,0.0330419258248971,0.007953832433708,43.0,False,0.02,False,,,,,,,,,,,,,,,,,budget24_mae_all,0.8238910505836576,24.0,,0.6978,0.8107935723114957
BQ,UNCERT_vs_MAXMIN_k24_mae_all,0.0260465123598827,-0.0030675904121007,0.0542127423458973,0.0726,5.0,5,True,0.0204888953105948,0.0328255331416751,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0030051625603544,0.0542837948198366,0.0142213289744837,0.0398197211285545,0.0325353242911647,45.0,True,0.02,False,,,,,,,,,,,,,,,,,budget24_mae_all,0.1523076923076923,24.0,,0.0726,0.13758870967741935
BQ,MAXMIN_vs_RANDOM_k24_mae_all,-0.0214750307391651,-0.0433535814627536,-0.0064157527076191,0.001,0.0,5,True,-0.0286032108251993,-0.016018087330015,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0419771590719863,-0.0057640684495073,0.0094730908102358,0.0265246542686604,-0.0245814918574567,32.0,True,0.02,False,,,,,,,,,,,,,,,,,budget24_mae_all,0.0046875,24.0,,0.001,0.003560606060606061
BQ,AOPT_vs_RANDOM_k24_sign_acc_strong,-0.034081957354755,-0.0820512942950616,0.0252437924320766,0.4764,3.0,5,False,-0.0438283111114341,0.0049382046915818,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,-0.1003451704325921,0.0152515910219283,0.0304755999440854,0.0853316798434393,-0.0095410675267608,40.0,False,0.02,False,,,,,,,,,,,,,,,,,budget24_sign_acc_strong,0.6678504672897195,24.0,,0.4764,0.6262290502793296
BQ,AOPT_vs_MAXMIN_k24_sign_acc_strong,0.0104613890183955,-0.0522934048170818,0.0944663821385908,0.721,3.0,5,False,-0.0076034600167419,0.0580121880142862,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.0703197999247888,0.0775388655325698,0.0396656114179331,0.1110637119702129,0.0333930383250047,35.0,False,0.02,False,,,,,,,,,,,,,,,,,budget24_sign_acc_strong,0.8274999999999999,24.0,,0.721,0.8224989757893754
BQ,UNCERT_vs_RANDOM_k24_sign_acc_strong,0.0209138038188704,-0.0088259497272721,0.0646993095415521,0.1824,5.0,5,True,0.0130422015108571,0.0342481285220564,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0133172447928727,0.0590200465789192,0.0189907320195924,0.0531740496548589,0.0471484806578771,65.0,True,0.02,False,,,,,,,,,,,,,,,,,budget24_sign_acc_strong,0.3257142857142857,24.0,,0.1824,0.29492096219931274
BQ,UNCERT_vs_MAXMIN_k24_sign_acc_strong,0.0654571501920209,0.0183793402616179,0.1324074167663975,0.0046,5.0,5,True,0.0515169832449054,0.0873221118447608,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,0.0135057031569114,0.1242871156573651,0.0291124289036077,0.0815148009301017,0.0900825865096427,58.0,True,0.02,True,,,,,,,,,,,,,,,,,budget24_sign_acc_strong,0.0172499999999999,24.0,,0.0046,0.013903536977491962
BQ,MAXMIN_vs_RANDOM_k24_sign_acc_strong,-0.0445433463731505,-0.0846823350874846,-0.0160258556607207,0.0006,0.0,5,True,-0.0530739833227044,-0.0309818663618418,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0951220354814494,-0.0195588087176169,0.0177148427980278,0.049601559834478,-0.0429341058517656,24.0,True,0.02,False,,,,,,,,,,,,,,,,,budget24_sign_acc_strong,0.003,24.0,,0.0006,0.002292682926829268
A,AOPT_vs_RANDOM_k6_mae_all,0.0635849680272209,0.0105601596614353,0.1006976956013312,0.0162,5.0,5,True,0.0367304530497688,0.0687466714581916,True,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,0.0228259820858763,0.1128088395096001,0.0240640839225125,0.0673794349830351,0.0420161007375913,60.0,True,0.02,True,,,,,,,,,,,,,,,,,budget6_mae_all,0.0495918367346938,6.0,,0.0162,0.04126829268292683
A,AOPT_vs_MAXMIN_k6_mae_all,0.0578817233966453,-0.0417959429591504,0.1323512453065596,0.3662,5.0,5,True,0.000654315722346,0.0679296690313469,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,-0.0196236903012637,0.1626208194086717,0.0473714953725335,0.1326401870430938,0.0132597954518206,52.0,True,0.02,False,,,,,,,,,,,,,,,,,budget6_mae_all,0.5608163265306123,6.0,,0.3662,0.5179187969924812
A,UNCERT_vs_RANDOM_k6_mae_all,-0.0143520925731904,-0.0410455701974388,0.0208168137268272,0.3962,2.0,5,True,-0.0221926784423769,-0.0052879030754072,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0419732125495144,0.0196296295738716,0.0158320659474786,0.0443297846529403,-0.0128118500858564,40.0,True,0.02,False,,,,,,,,,,,,,,,,,budget6_mae_all,0.5919402985074627,6.0,,0.3962,0.5474361233480176
A,UNCERT_vs_MAXMIN_k6_mae_all,-0.020055337203766,-0.0692806319206972,0.0116847910882732,0.2518,2.0,5,True,-0.0413640404028299,-0.0158088258241318,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0580159543716166,0.0204651291801607,0.0210938771634876,0.0590628560577654,-0.0415681553716271,41.0,True,0.02,False,,,,,,,,,,,,,,,,,budget6_mae_all,0.4173480662983426,6.0,,0.2518,0.3836175040518639
A,MAXMIN_vs_RANDOM_k6_mae_all,0.0057032446305756,-0.0327676417960847,0.0556811320431591,0.7272,4.0,5,True,0.0007517373965102,0.0360761373274227,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0487790478176273,0.044883268654222,0.0243848168554336,0.0682774871952141,0.0287563052857707,48.0,True,0.02,False,,,,,,,,,,,,,,,,,budget6_mae_all,0.8274999999999999,6.0,,0.7272,0.8255652173913043
A,AOPT_vs_RANDOM_k6_sign_acc_strong,0.2529151992511133,0.1655257225218992,0.3041012007097485,0.0,5.0,5,True,0.218554393106349,0.2628077380087929,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,0.1833379013326525,0.3145880206406422,0.0361116236795268,0.101112546302675,0.2108528930433092,73.0,True,0.02,True,,,,,,,,,,,,,,,,,budget6_sign_acc_strong,0.0,6.0,,0.0,0.0
A,AOPT_vs_MAXMIN_k6_sign_acc_strong,0.5928059367814229,0.4597423766299175,0.672362282000294,0.0,5.0,5,True,0.5365027130905085,0.607444091955912,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,0.491060713142367,0.6917595993437098,0.055458350654805,0.1552833818334541,0.528129258840728,81.0,True,0.02,True,,,,,,,,,,,,,,,,,budget6_sign_acc_strong,0.0,6.0,,0.0,0.0
A,UNCERT_vs_RANDOM_k6_sign_acc_strong,0.1411377014390696,0.0894957286832752,0.2080044608465497,0.0,5.0,5,True,0.1311636576204969,0.1564530540332827,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,0.0866882410409376,0.2054451457844829,0.0300516595391903,0.0841446467097328,0.1388786923491426,62.0,True,0.02,True,,,,,,,,,,,,,,,,,budget6_sign_acc_strong,0.0,6.0,,0.0,0.0
A,UNCERT_vs_MAXMIN_k6_sign_acc_strong,0.4810284389693791,0.4169289001584773,0.5317775600687195,0.0,5.0,5,True,0.4704498149428374,0.4890213864045866,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,0.4176709565361308,0.5322570603300126,0.0283029938802073,0.0792483828645806,0.4561550581465616,83.0,True,0.02,True,,,,,,,,,,,,,,,,,budget6_sign_acc_strong,0.0,6.0,,0.0,0.0
A,MAXMIN_vs_RANDOM_k6_sign_acc_strong,-0.3398907375303097,-0.3716364692808257,-0.2888904726589975,0.0,0.0,5,True,-0.346314988698892,-0.3179483199841594,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.3793390814330648,-0.3001046965010985,0.0216500955236414,0.0606202674661959,-0.3172763657974189,0.0,True,0.02,False,,,,,,,,,,,,,,,,,budget6_sign_acc_strong,0.0,6.0,,0.0,0.0
A,AOPT_vs_RANDOM_k9_mae_all,0.056144419644314,0.0212192672900311,0.0794984122862754,0.002,5.0,5,True,0.0432792719356021,0.0598855143603879,True,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,0.0259444195270347,0.0833960799730167,0.0152176785868058,0.0426095000430564,0.0492295515072114,66.0,True,0.02,True,,,,,,,,,,,,,,,,,budget9_mae_all,0.0088235294117647,9.0,,0.002,0.006573426573426574
A,AOPT_vs_MAXMIN_k9_mae_all,0.0790884874022276,0.0115719336395442,0.1274160358950755,0.0184,5.0,5,True,0.0428297312672489,0.0864785122982557,True,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,0.0268167432059927,0.1443937456606636,0.0311971918285315,0.0873521371198882,0.0570516065020697,59.0,True,0.02,True,,,,,,,,,,,,,,,,,budget9_mae_all,0.0552,9.0,,0.0184,0.04551578947368421
A,UNCERT_vs_RANDOM_k9_mae_all,-0.045635337556861,-0.0715951630602274,-0.0077819362324872,0.0156,1.0,5,True,-0.0537805938224955,-0.0321604661752086,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0745313453377852,-0.0116522717351966,0.0165890480887038,0.0464493346483708,-0.0409643100039738,29.0,True,0.02,False,,,,,,,,,,,,,,,,,budget9_mae_all,0.0482474226804123,9.0,,0.0156,0.0400655737704918
A,UNCERT_vs_MAXMIN_k9_mae_all,-0.0226912697989475,-0.0579838399693932,0.0004104648354574,0.052,1.0,5,True,-0.0326100068435617,-0.0186982884518189,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,-0.0537794054672416,0.0024140731304332,0.014755635875311,0.041315780450871,-0.0331422550091156,38.0,True,0.02,False,,,,,,,,,,,,,,,,,budget9_mae_all,0.1190839694656488,9.0,,0.052,0.10649237472766883
A,MAXMIN_vs_RANDOM_k9_mae_all,-0.0229440677579134,-0.0537641047379001,0.0178215887148004,0.3966,0.0,5,False,-0.0271846793120714,0.0004495406683531,False,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.0647492705833124,0.0095643176691381,0.0194808029623874,0.0545462482946848,-0.0078220549948582,41.0,False,0.02,False,,,,,,,,,,,,,,,,,budget9_mae_all,0.5919402985074627,9.0,,0.3966,0.5474361233480176
A,AOPT_vs_RANDOM_k9_sign_acc_strong,0.111672908864409,0.0608409599575064,0.1457217091473179,0.0,5.0,5,True,0.1013756700267812,0.1197926720006365,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,0.0592453494352628,0.1448140222842288,0.0215289340993761,0.0602810154782531,0.1078181097615958,73.0,True,0.02,True,,,,,,,,,,,,,,,,,budget9_sign_acc_strong,0.0,9.0,,0.0,0.0
A,AOPT_vs_MAXMIN_k9_sign_acc_strong,0.289651785331529,0.182856900615856,0.3583933644664919,0.0,5.0,5,True,0.24107429090034,0.3023315338147884,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,AOPT,0.2055168969810005,0.3740838205588551,0.0459237463225672,0.1285864897031881,0.2536256988905033,78.0,True,0.02,True,,,,,,,,,,,,,,,,,budget9_sign_acc_strong,0.0,9.0,,0.0,0.0
A,UNCERT_vs_RANDOM_k9_sign_acc_strong,0.0044403920540949,-0.0444846534943462,0.0727597846816333,0.8102,4.0,5,False,-0.0039169713785132,0.0393098027299617,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,UNCERT,-0.0611635926652201,0.0584808742206255,0.0315144492753408,0.0882404579709542,0.0207112059486174,45.0,False,0.02,False,,,,,,,,,,,,,,,,,budget9_sign_acc_strong,0.8806521739130435,9.0,,0.8102,0.8824889918887602
A,UNCERT_vs_MAXMIN_k9_sign_acc_strong,0.1824192685212148,0.133318769429774,0.2212756959162975,0.0,5.0,5,True,0.1729127666549534,0.1919114787938311,True,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,MAXMIN,UNCERT,0.1329639406165824,0.2211691866638134,0.0216615009134515,0.0606522025576642,0.1665187950775249,74.0,True,0.02,True,,,,,,,,,,,,,,,,,budget9_sign_acc_strong,0.0,9.0,,0.0,0.0
A,MAXMIN_vs_RANDOM_k9_sign_acc_strong,-0.1779788764671199,-0.2296197394512729,-0.1004941319365727,0.0,0.0,5,True,-0.1866883214471337,-0.1396986208735588,False,exploratory,L4,,,,sign_acc_strong,,86,,,,,,,L4/contrasts_per_budget.csv,RANDOM,MAXMIN,-0.245145822583246,-0.116762059893351,0.0344116181229898,0.0963525307443716,-0.1458075891289074,12.0,True,0.02,False,,,,,,,,,,,,,,,,,budget9_sign_acc_strong,0.0,9.0,,0.0,0.0
A,AOPT_vs_RANDOM_k12_mae_all,0.0382655992028553,0.0156146559248872,0.0651355094666195,0.0032,5.0,5,True,0.0329217733203978,0.0428848856301412,True,exploratory,L4,,,,mae_all,,90,,,,,,,L4/contrasts_per_budget.csv,RANDOM,AOPT,0.0163286358790937,0.0661388859759321,0.0124884861504322,0.0349677612212102,0.0393787849934903,65.0,True,0.02,True,,,,,,,,,,,,,,,,,budget12_mae_all,0.0123076923076923,12.0,,0.0032,0.009862295081967213
