sig_figs,key_type,key_id,id_a,id_b,pub_a,pub_b,log_D_a,log_D_b,tier_a,tier_b,duplicate_class_a,duplicate_class_b,same_publication,abs_delta_log_D,same_duplicate_group,both_ab_group,strict_key_equal,location_a,location_b,location_relation,digitiser_a,digitiser_b,both_canonical,both_model
3,base,k_aab1211c2157,SAE:7134,SAE:7161,pub_efa0ee8c79,pub_efa0ee8c79,-1.16115,-1.14972,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,True,0.0114346,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_918e802b48c7,SAE:5027,SAE:5029,pub_a671b3a07d,pub_a671b3a07d,0.045323,0.0569049,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,True,0.0115819,False,False,False,,,LOCATION_UNKNOWN,,,True,True
3,base,k_aab1211c2157,SAE:7161,SAE:7163,pub_efa0ee8c79,pub_efa0ee8c79,-1.14972,-1.13804,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0116743,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_c75093d1f0ee,SAE:4739,SAE:4741,pub_e04e14f06b,pub_e04e14f06b,0.346353,0.334454,MODEL,MODEL,E_VALUE_CONFLICT,A_EXACT_DATABASE_DUPLICATE,True,0.0118992,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_c75093d1f0ee,SAE:4741,SAE:5362,pub_e04e14f06b,pub_e04e14f06b,0.334454,0.346353,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,True,0.0118992,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_c75093d1f0ee,SAE:4741,SAE:5532,pub_e04e14f06b,pub_e04e14f06b,0.334454,0.346353,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,E_VALUE_CONFLICT,True,0.0118992,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_aab1211c2157,SAE:7160,SAE:7163,pub_efa0ee8c79,pub_efa0ee8c79,-1.15006,-1.13804,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.01202,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_82a89efb6d0a,SAE:7222,SAE:7223,pub_efa0ee8c79,pub_efa0ee8c79,1.02119,1.03342,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0122345,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ef09c4066944,SAE:7132,SAE:7204,pub_efa0ee8c79,pub_efa0ee8c79,1.02119,1.00893,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,True,0.0122589,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ff0b742cf288,SAE:7157,SAE:7187,pub_efa0ee8c79,pub_efa0ee8c79,0.587918,0.600352,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0124341,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_4af0ba01da83,SAE:7137,SAE:7139,pub_efa0ee8c79,pub_efa0ee8c79,0.877791,0.865098,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0126933,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ab1b2baded3d,SAE:7147,SAE:7148,pub_efa0ee8c79,pub_efa0ee8c79,-2.14216,-2.15487,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0127095,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ab1b2baded3d,SAE:7131,SAE:7147,pub_efa0ee8c79,pub_efa0ee8c79,-2.1549,-2.14216,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,True,0.0127417,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_9d096e5e8fc9,SAE:4980,SAE:4989,pub_23f10a0918,pub_23f10a0918,0.59588,0.583104,MODEL,MODEL,UNIQUE,UNIQUE,True,0.0127767,False,False,False,,,LOCATION_UNKNOWN,,,True,True
3,base,k_4e0228239eed,SAE:6112,SAE:6113,pub_0ddbd861aa,pub_0ddbd861aa,1.51799,1.50515,MODEL,MODEL,UNIQUE,UNIQUE,True,0.0128372,False,False,False,,,LOCATION_UNKNOWN,,,True,True
3,base,k_0414e540f034,SAE:6875,SAE:6885,pub_45b8fb22e7,pub_45b8fb22e7,-0.0173348,-0.00433369,MODEL,MODEL,UNIQUE,UNIQUE,True,0.0130011,False,False,False,,,LOCATION_UNKNOWN,,,True,True
3,base,k_c9a6e12a606c,SAE:7144,SAE:7209,pub_efa0ee8c79,pub_efa0ee8c79,0.389601,0.4027,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,True,0.0130994,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ff0b742cf288,SAE:7158,SAE:7187,pub_efa0ee8c79,pub_efa0ee8c79,0.587227,0.600352,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0131253,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_c75093d1f0ee,SAE:4733,SAE:4735,pub_e04e14f06b,pub_e04e14f06b,0.290035,0.303196,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,True,0.0131614,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_4af0ba01da83,SAE:7137,SAE:7167,pub_efa0ee8c79,pub_efa0ee8c79,0.877791,0.8911,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0133084,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_fcb38e03aede,SAE:4747,SAE:4755,pub_e04e14f06b,pub_e04e14f06b,0.61066,0.624282,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,True,0.0136219,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_aab1211c2157,SAE:7160,SAE:7192,pub_efa0ee8c79,pub_efa0ee8c79,-1.15006,-1.16373,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0136704,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ab1b2baded3d,SAE:7146,SAE:7149,pub_efa0ee8c79,pub_efa0ee8c79,-2.14821,-2.16212,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0139068,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_aab1211c2157,SAE:7161,SAE:7192,pub_efa0ee8c79,pub_efa0ee8c79,-1.14972,-1.16373,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,True,0.0140161,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_ef09c4066944,SAE:7132,SAE:7182,pub_efa0ee8c79,pub_efa0ee8c79,1.02119,1.00704,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.014147,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_74169e44cc71,SAE:6208,SAE:6210,pub_58ab6ca575,pub_58ab6ca575,1.55255,1.5382,MODEL,MODEL,UNIQUE,UNIQUE,True,0.01435,False,False,False,,,LOCATION_UNKNOWN,,,True,True
3,base,k_6979d6d639b8,SAE:6747,SAE:6754,pub_c5c230f0ad,pub_c5c230f0ad,0.447158,0.461538,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0143804,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_4af0ba01da83,SAE:7129,SAE:7139,pub_efa0ee8c79,pub_efa0ee8c79,0.879669,0.865098,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0145713,False,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:15821,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:15822,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:15823,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:16850,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:16851,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:16852,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17165,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17166,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17167,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17480,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17481,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17482,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17795,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17796,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:17797,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:18110,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:18111,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15812,SAE:18112,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:15821,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:15822,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:15823,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:16850,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:16851,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:16852,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17165,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17166,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17167,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17480,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17481,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17482,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17795,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17796,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:17797,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:18110,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:18111,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15813,SAE:18112,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:16841,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:16842,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:17156,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:17157,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:17471,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:17472,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:17786,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:17787,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:18101,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15821,SAE:18102,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:16841,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:16842,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:17156,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:17157,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:17471,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:17472,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:17786,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:17787,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:18101,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15822,SAE:18102,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:16841,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:16842,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:17156,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:17157,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:17471,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:17472,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:17786,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:17787,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:18101,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:15823,SAE:18102,pub_515c63b970,pub_515c63b970,0.462398,0.477121,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:16850,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:16851,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:16852,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17165,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17166,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17167,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17480,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17481,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17482,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
3,base,k_1e06b16b43ed,SAE:16841,SAE:17795,pub_515c63b970,pub_515c63b970,0.477121,0.462398,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,True,0.0147233,True,False,True,,,LOCATION_UNKNOWN,,,True,True
