system_id,record_id,metal,d,log_d,acid_nominal_M,acid_eq_M,anion_M,ligand_name,ligand_M,synergists,modifiers,complexant_M,metal_initial_mM,oa_ratio,temperature_C,temperature_band,contact_time_min,diluent_name,diluent_family,acid_class,anion,acid_name,canonical_smiles,extractant_name,publication_id,experiment_series_id,replicate_id,replicate_group_id,loading_series_id,is_tracer,fit_eligible,fit_ineligible_reason,duplicate_flag
sys_a0a20bdf08a56c48,Eu_SAFE:15763,Eu,0.002,-2.6989700043360187,1.02,,1.02,CyMe4-BTTP,0.01,,,,,,22.0,20-30C,60.0,1_octanol,alcohol_modifier,nitrate,nitrate,hno3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,CyMe4-BTTP,pub_e287124c22,bbc8302275f4205e,dff584cbb77577ed,5db2976e40304ec8,,False,True,,TIED_D
sys_a0a20bdf08a56c48,Eu_SAFE:15765,Eu,0.003,-2.5228787452803374,2.06,,2.06,CyMe4-BTTP,0.01,,,,,,22.0,20-30C,60.0,1_octanol,alcohol_modifier,nitrate,nitrate,hno3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,CyMe4-BTTP,pub_e287124c22,29a08166a90cb192,01ece285adcd0cc5,a30e8940fc83efbf,,False,True,,TIED_D
sys_a0a20bdf08a56c48,Eu_SAFE:15767,Eu,0.003,-2.5228787452803374,3.13,,3.13,CyMe4-BTTP,0.01,,,,,,22.0,20-30C,60.0,1_octanol,alcohol_modifier,nitrate,nitrate,hno3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,CyMe4-BTTP,pub_e287124c22,26b09cd54c029a13,815ca30d986ff94a,0b83ec2450009412,,False,True,,TIED_D
sys_a0a20bdf08a56c48,Eu_SAFE:15769,Eu,0.003,-2.5228787452803374,4.14,,4.14,CyMe4-BTTP,0.01,,,,,,22.0,20-30C,60.0,1_octanol,alcohol_modifier,nitrate,nitrate,hno3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,CyMe4-BTTP,pub_e287124c22,7b438a9941bb48d6,1758fbe2841978ba,41dd1a817870be51,,False,True,,TIED_D
sys_a1c8b810ba95525d,Ca_SAFE:3513,Nd,23.637901,1.373608909409312,2.06083,,2.06083,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,7eebf33fcef91600,9b14486eeba6896e,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3514,Nd,95.004122,1.9777424486890418,3.01936,,3.01936,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,8b2674f0ab4c8565,042447f61b1745fb,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3515,Nd,4.38823,0.6422893821463125,1.12074,,1.12074,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,7f11d17d77c684de,dd2f75570ac2c1b1,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3516,Nd,204.930087,2.3116057244277264,5.8765,,5.8765,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,f67d0b627ba4662f,c8680852adcc9193,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3517,Nd,164.519059,2.2162162168092006,4.01475,,4.01475,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,fd6538a6b0f13909,c5f655b569da7209,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3518,Nd,0.909211,-0.04133531864614033,0.623041,,0.623041,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,45a72a843532273f,c670cd84cf185a13,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3519,Nd,0.00108,-2.96657624451305,0.106912,,0.106912,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,fb03590622cacd26,b981a0e1e4fa8eb4,,False,True,,
sys_a1c8b810ba95525d,Ca_SAFE:3526,Nd,0.056286,-1.2495996136537606,0.199078,,0.199078,TEHDGA,0.2,,isodecanol,,,,25.0,20-30C,,n_dodecane,aliphatic_hydrocarbon,nitrate,nitrate,hno3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,TEHDGA,pub_d59c40b453,ad7a7814fbd0933e,e4f6f3feeebed827,296fac96e451040f,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10784,Nd,1.59574468085111,0.20296340545599514,0.1,,0.1,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,51465303edb7685a,3a7232bf159e4cbd,,False,True,,TIED_D
sys_a213e5db777d3b26,Ca_SAFE:10785,Nd,1.59574468085111,0.20296340545599514,0.5,,0.5,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,1d51537379d338c7,4128ca5d70e3b94e,,False,True,,TIED_D
sys_a213e5db777d3b26,Ca_SAFE:10786,Nd,3.19148936170176,0.5039934011199138,1.0,,1.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,b99f6433ca0140f7,dee6cece7d7c1dce,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10787,Nd,98.9361702127657,1.9953550949542354,3.0,,3.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,4e6de15d91bb86d2,06af4f705ead501d,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10788,Nd,199.468085106382,2.299873418464037,5.0,,5.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,8dae963958238c89,871a112dfc15f49a,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10789,Nd,306.382978723404,2.486264634159532,7.0,,7.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,e407ee0557baff03,12e6ac8467c85613,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10790,Sm,2.39361702127644,0.37905466451163555,0.1,,0.1,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,a01f4c99f0d5435f,229a46e17dd78d2b,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10791,Sm,3.19148936170222,0.5039934011199764,0.5,,0.5,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,b2f613eaaac72df0,421fcb40bfdb10eb,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10792,Sm,4.78723404255288,0.6800846601756168,1.0,,1.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,90fb529004ab768d,f3e88ae512de02e5,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10793,Sm,122.872340425532,2.089454130628465,3.0,,3.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,955389eae29852fb,ccf664632f20d673,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10794,Sm,306.382978723404,2.486264634159532,5.0,,5.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,48fea0f299725638,6c6d0a2e4ac2d706,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10795,Sm,439.627659574468,2.6430850086437863,7.0,,7.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,ac4645f9589d93e8,d9a8a41a8e0e4378,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10796,Gd,1.59574468085111,0.20296340545599514,0.1,,0.1,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,9bed260bb54b3458,b6ef113953a04e05,,False,True,,TIED_D
sys_a213e5db777d3b26,Ca_SAFE:10797,Gd,1.59574468085111,0.20296340545599514,0.5,,0.5,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,8b613c019d63b171,09c1632f2f8dc4bb,,False,True,,TIED_D
sys_a213e5db777d3b26,Ca_SAFE:10798,Gd,3.19148936170176,0.5039934011199138,1.0,,1.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,716b0d441581e270,f9919619c147cdcd,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10799,Gd,197.872340425532,2.2963850906182177,3.0,,3.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,755df821f178b89c,a4bc34364ce92009,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10800,Gd,387.765957446808,2.5885696790542942,5.0,,5.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,58ae946a0f8b16e5,192f393ae8871332,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10801,Gd,473.936170212765,2.675719854773194,7.0,,7.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,70debc1ff4bf4a78,d3019d36a45d0788,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10802,Dy,2.39361702127644,0.37905466451163555,0.1,,0.1,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,f6dcdce73823fa87,efb76265a068b5fd,,False,True,,TIED_D
sys_a213e5db777d3b26,Ca_SAFE:10803,Dy,2.39361702127644,0.37905466451163555,0.5,,0.5,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,c8e122bc5eb88a1a,cebb6269c029c686,,False,True,,TIED_D
sys_a213e5db777d3b26,Ca_SAFE:10804,Dy,3.98936170212755,0.6009034141280083,1.0,,1.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,1356d2ce2ec67a9e,ae28585f1092af0d,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10805,Dy,223.404255319148,2.349091441134219,3.0,,3.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,1df3d7db93995426,9d95ba036f72ab17,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10806,Dy,401.329787234042,2.603501394847928,5.0,,5.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,36f0d2b42c5af83d,2fa38ae6cf90e0b7,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10807,Dy,504.255319148936,2.7026504880743865,7.0,,7.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,640ed9de39578d76,c709a66efd1fc96e,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10808,Ho,0.797872340425328,-0.09806659020810964,0.1,,0.1,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,b5d843eb39ff8c35,23514c05aad378af,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10809,Ho,3.19148936170176,0.5039934011199138,0.5,,0.5,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,e09f1ed8e08315d5,25f5bd92984dcd49,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10810,Ho,4.78723404255288,0.6800846601756168,1.0,,1.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,ccace443bc93df19,49cf92b27fa1d262,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10811,Ho,261.702127659574,2.4178072535036796,3.0,,3.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,e4e203f5c017b822,b732546e960c8a1f,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10812,Ho,457.180851063829,2.6600880317593907,5.0,,5.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,3b10a81ee09da6d0,820f0c3b6aabcde6,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10813,Ho,570.478723404255,2.756239451593082,7.0,,7.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,75733b5cb38bed44,506a66e87eb57f48,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10814,Er,0.797872340425328,-0.09806659020810964,0.1,,0.1,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,c134334e51f717fb,8046c7a47c80e480,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10815,Er,1.59574468085111,0.20296340545599514,0.5,,0.5,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,11491c922c163ee7,6d1f9c5b349c3e47,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10816,Er,4.78723404255288,0.6800846601756168,1.0,,1.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,14a787ab84fcb154,c66a22281aaae288,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10817,Er,287.234042553191,2.4582359105592877,3.0,,3.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,173179de1c891f76,0f0c9a8ca3c763dd,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10818,Er,482.712765957446,2.6836887844444695,5.0,,5.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,39b609c39d25db1f,5c71f2411e370f97,,False,True,,
sys_a213e5db777d3b26,Ca_SAFE:10819,Er,596.010638297872,2.7752540116074,7.0,,7.0,DHD2DGA,0.1,,,,0.002,,25.0,20-30C,30.0,n_dodecane,aliphatic_hydrocarbon,chloride,chloride,hcl,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,7ad61349cb7a522e,755a42bc8d9f8dba,2964f1aa74006289,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:12270,Ce,11.6818210334265,1.0675105485232024,1.0,,1.0,TODGA,0.04,,,,0.0007,,25.0,20-30C,50.0,nitrobenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_5a68dc5665,3db9b07343effc79,64174dc2b73de1d2,61ef4abe8357aebe,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:12321,Ce,0.0095258327824203,-2.0210970464135047,1.0,,1.0,TODGA,0.04,,,,0.0007,,25.0,20-30C,50.0,toluene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_5a68dc5665,3db9b07343effc79,d1d0496383122efd,f982424ea1a5d84a,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9701,Ce,0.0046172755526134,-2.3356142065819534,0.0482422,,0.0482422,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,02fae0d27b30a4fd,847d653a094c8e8d,6d7f3c02d0cb782b,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9702,Ce,0.0185006935362685,-1.73281199087651,0.12124,,0.12124,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,02fae0d27b30a4fd,b0b15ffff39e6bb1,851b10a7deccfdf5,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9703,Ce,0.119594886219961,-0.9222873900293268,0.304695,,0.304695,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,02fae0d27b30a4fd,47e2ff95344de6ac,e81b0e596da0ed64,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9704,Ce,0.372001037560929,-0.4294558488106893,0.487847,,0.487847,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,02fae0d27b30a4fd,19741b5089f8bf3f,b24ffc178fc1b329,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9705,Ce,0.968253156532831,-0.014011078527207921,0.671291,,0.671291,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,02fae0d27b30a4fd,f7ac8e6d543eb00d,58f0ddeecc1f36ee,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9706,Ce,3.18609257397795,0.5032583903551642,0.945629,,0.945629,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,fafa13535cd6de36,4a4ab13b725842a2,434e053579d7ac16,,False,True,,
sys_a2a472b5124b09c6,Ce_SAFE:9707,Ce,40.461140767098,1.6070381231671547,1.86297,,1.86297,TODGA,0.2,,,,0.08,,20.0,20-30C,30.0,tert_butylbenzene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_37086f6378,fafa13535cd6de36,7ac437221c0b5ab6,d91e9ec5bb976e8e,,False,True,,
sys_a2a472b5124b09c6,Dy_SAFE:10000,Dy,4.32,0.6354837468149122,1.5,,1.5,TODGA,0.1,,,,5.0,,25.0,20-30C,15.0,toluene,aromatic,nitrate,nitrate,hno3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,TODGA,pub_b9dfc468cd,d2826a40c55b1d3e,75eccf8493c6dd31,6cbd075d55adc97f,,False,True,,
